./opcode/0/351f49ccd591afe44a81d5d1bf4eca30.vir.txt
B A B A  : 0.0006469378276159511
8 9 2 3  : 9.952889655630017e-05
1 2 2 10  : 6.635259770420012e-05
6 7 2 20  : 1.658814942605003e-05
1 2 5 6  : 1.658814942605003e-05
B 21 3B 49  : 1.658814942605003e-05
2 2 3 3B  : 1.658814942605003e-05
49 2 2 2  : 6.635259770420012e-05
3 3 2 2  : 4.976444827815009e-05
3B 49 2 2  : 0.00014929334483445027
3B 49 34 3A  : 1.658814942605003e-05
3C 15 B 2  : 1.658814942605003e-05
1D 15 2 2  : 0.0003317629885210006
4 3 3 2  : 3.317629885210006e-05
C B 1 2  : 1.658814942605003e-05
2 4 8 38  : 4.976444827815009e-05
2 8 1D F  : 6.635259770420012e-05
7 2 A 8  : 3.317629885210006e-05
33 1B 2 2  : 1.658814942605003e-05
8 1D 2 21  : 1.658814942605003e-05
4 2 2 21  : 0.00013270519540840023
15 12 F F  : 8.294074713025015e-05
10 12 2 8  : 3.317629885210006e-05
2 2 1F 4  : 6.635259770420012e-05
1 4 2 4  : 0.0003317629885210006
2 B 4 10  : 1.658814942605003e-05
B 2 2 12  : 0.00024882224139075043
2 E 2 15  : 3.317629885210006e-05
15 8 9 12  : 4.976444827815009e-05
E E 2 15  : 1.658814942605003e-05
15 8 9 1  : 3.317629885210006e-05
9 4 E 2  : 1.658814942605003e-05
2 15 1 1  : 1.658814942605003e-05
A 2 1 4  : 6.635259770420012e-05
E 2 4 15  : 4.976444827815009e-05
21 9 5 1  : 1.658814942605003e-05
E 1 12 2  : 3.317629885210006e-05
4 E 4 1  : 3.317629885210006e-05
14 2A 23 8  : 1.658814942605003e-05
9 1 E 1  : 3.317629885210006e-05
12 12 12 4  : 4.976444827815009e-05
2 4 1B 1  : 1.658814942605003e-05
3 B 2 2  : 8.294074713025015e-05
8 29 2 15  : 1.658814942605003e-05
34 3A 3C 1  : 3.317629885210006e-05
15 1 2 4  : 4.976444827815009e-05
8 33 2 12  : 6.635259770420012e-05
14 2A 23 15  : 1.658814942605003e-05
6 7 2 C  : 1.658814942605003e-05
21 C B 8  : 1.658814942605003e-05
4 2 B B  : 4.976444827815009e-05
2 2 34 3A  : 4.976444827815009e-05
3C 3 2 4  : 3.317629885210006e-05
3 2 4 8  : 1.658814942605003e-05
7 E 5 2  : 1.658814942605003e-05
2 4 F 4  : 8.294074713025015e-05
2 4 3 3  : 3.317629885210006e-05
4 3 34 3A  : 4.976444827815009e-05
3C 2 12 2  : 1.658814942605003e-05
37 14 2A 23  : 1.658814942605003e-05
15 B B B  : 1.658814942605003e-05
7 2 A 6  : 3.317629885210006e-05
1 5 4 F  : 1.658814942605003e-05
1 1 5 4  : 3.317629885210006e-05
6 33 6 33  : 1.658814942605003e-05
1 5 2 2  : 4.976444827815009e-05
10 1B 1B 4  : 1.658814942605003e-05
2 5 4 10  : 3.317629885210006e-05
B 1 4 2  : 6.635259770420012e-05
E 4 1 4  : 1.658814942605003e-05
2 B 10 1  : 1.658814942605003e-05
8 7 5 1  : 6.635259770420012e-05
4 15 3 1  : 1.658814942605003e-05
21 8 9 4  : 1.658814942605003e-05
6 9 1 1  : 6.635259770420012e-05
4 2 15 F  : 1.658814942605003e-05
5 1 4 2  : 3.317629885210006e-05
5 1 4 8  : 3.317629885210006e-05
A 4 4 F  : 1.658814942605003e-05
12 2 2 14  : 3.317629885210006e-05
7 8 7 12  : 0.00018246964368655034
12 2 4 F  : 6.635259770420012e-05
6 48 2 4  : 1.658814942605003e-05
1F 4 10 1  : 4.976444827815009e-05
27 2 4 2  : 1.658814942605003e-05
12 A 2 19  : 3.317629885210006e-05
1A F 10 1  : 3.317629885210006e-05
12 2 4 4  : 3.317629885210006e-05
D4 2 2 4  : 1.658814942605003e-05
4 4 2 14  : 3.317629885210006e-05
14 2 1 1  : 1.658814942605003e-05
5 2 F F  : 4.976444827815009e-05
1C 2 E 1C  : 1.658814942605003e-05
2 1 1 5  : 3.317629885210006e-05
1C 1C 1C 2  : 0.00023223409196470042
1 2 1 5  : 0.0001658814942605003
2 4 8 1A  : 4.976444827815009e-05
15 A 2 6  : 3.317629885210006e-05
8 33 B 3  : 3.317629885210006e-05
17 3 17 A  : 8.294074713025015e-05
12 14 3 15  : 3.317629885210006e-05
B 3 17 7  : 3.317629885210006e-05
2 12 14 3  : 3.317629885210006e-05
15 2 10 2  : 1.658814942605003e-05
12 2 12 14  : 1.658814942605003e-05
3 15 2 10  : 1.658814942605003e-05
2 5 8 33  : 1.658814942605003e-05
2 10 2 5  : 1.658814942605003e-05
15 2 10 1  : 1.658814942605003e-05
2 19 1 E  : 3.317629885210006e-05
7 6 7 1  : 3.317629885210006e-05
E 1 2 3  : 0.00011611704598235021
1 4 1 E  : 9.952889655630017e-05
3 1 2 B  : 1.658814942605003e-05
2 1 4 E  : 4.976444827815009e-05
4 4 2 F  : 1.658814942605003e-05
15 9 2 8  : 1.658814942605003e-05
8 9 5 6  : 3.317629885210006e-05
7 B 6 7  : 3.317629885210006e-05
B 6 7 B  : 0.00011611704598235021
5 1 4 D  : 1.658814942605003e-05
33 B 3 17  : 3.317629885210006e-05
B 3 17 A  : 0.00013270519540840023
17 21 3 17  : 4.976444827815009e-05
3 17 A E  : 1.658814942605003e-05
E B 5 2  : 1.658814942605003e-05
4 A E B  : 1.658814942605003e-05
E 5 3 B  : 3.317629885210006e-05
3 B 4 A  : 1.658814942605003e-05
4 A 5 3  : 1.658814942605003e-05
E 4 2 E  : 4.976444827815009e-05
2 8 38 2  : 0.00034835113794705065
1F 4 5 F  : 1.658814942605003e-05
4 6 7 1B  : 1.658814942605003e-05
6 7 1B A  : 3.317629885210006e-05
7 1B A E  : 1.658814942605003e-05
1B A 8 7  : 1.658814942605003e-05
5 2 8 37  : 1.658814942605003e-05
B 2 15 8  : 1.658814942605003e-05
9 2 4 8  : 6.635259770420012e-05
38 5 F F  : 1.658814942605003e-05
12 12 6 7  : 1.658814942605003e-05
4 5 2 8  : 9.952889655630017e-05
5 2 5 8  : 1.658814942605003e-05
37 1 E 2  : 1.658814942605003e-05
A 5 2 1  : 1.658814942605003e-05
F 2 A 15  : 1.658814942605003e-05
4 5 8 32  : 1.658814942605003e-05
A 15 8 29  : 1.658814942605003e-05
8 32 8 9  : 1.658814942605003e-05
8 38 8 38  : 1.658814942605003e-05
8 1E F 10  : 1.658814942605003e-05
8 7 12 F  : 0.00013270519540840023
10 2 F 10  : 0.00018246964368655034
2 2 4 7  : 8.294074713025015e-05
5 8 7 12  : 1.658814942605003e-05
6 38 8 7  : 3.317629885210006e-05
5 6 7 5  : 1.658814942605003e-05
1 1 E 5  : 1.658814942605003e-05
4 4 14 8  : 1.658814942605003e-05
17 2 2 2  : 3.317629885210006e-05
1E 14 2 5  : 3.317629885210006e-05
2 5 1B 1B  : 1.658814942605003e-05
1B 5 1B 2  : 1.658814942605003e-05
5 2 12 2  : 3.317629885210006e-05
2 5 1B 5  : 1.658814942605003e-05
1B 1B 1B 2  : 3.317629885210006e-05
1 1B 1 1  : 1.658814942605003e-05
4 1 5 1  : 1.658814942605003e-05
7 4 A 2  : 3.317629885210006e-05
6 1E 6 29  : 1.658814942605003e-05
1 2 21 1  : 1.658814942605003e-05
2 21 6 38  : 1.658814942605003e-05
4 8 23 2  : 3.317629885210006e-05
4 8 32 2  : 1.658814942605003e-05
6 9 14 1B  : 1.658814942605003e-05
A 2 14 8  : 1.658814942605003e-05
9 14 1B 1B  : 1.658814942605003e-05
2 2 4 9  : 4.976444827815009e-05
1C B 1 1  : 1.658814942605003e-05
1C 1C 8 7  : 1.658814942605003e-05
7 4 4 6  : 3.317629885210006e-05
7 2 2 5  : 8.294074713025015e-05
9 2 E 2  : 4.976444827815009e-05
2 3 3 34  : 4.976444827815009e-05
3A 3C 2 B  : 4.976444827815009e-05
15 1 2 2  : 3.317629885210006e-05
2 2 3 3  : 0.00018246964368655034
3 8 33 2  : 0.00018246964368655034
2 B 15 2  : 0.00011611704598235021
2 21 2 21  : 6.635259770420012e-05
7 2 2 15  : 1.658814942605003e-05
1 1 2 B  : 0.00024882224139075043
21 2 5 5  : 1.658814942605003e-05
1B 5 2 2  : 1.658814942605003e-05
6 7 2 1B  : 3.317629885210006e-05
1B 1B 1 2  : 1.658814942605003e-05
B 1 2 5  : 1.658814942605003e-05
2 2 5 6  : 1.658814942605003e-05
A 2 2 3  : 8.294074713025015e-05
21 2 15 2  : 9.952889655630017e-05
2 21 2 15  : 1.658814942605003e-05
2 21 A 2  : 1.658814942605003e-05
2 21 2 B  : 6.635259770420012e-05
2 8 9 1  : 0.0001658814942605003
21 2 2 2  : 0.00013270519540840023
B 2 21 2  : 4.976444827815009e-05
1C 1C 2 6  : 1.658814942605003e-05
5 4 2 B  : 1.658814942605003e-05
1 2 5 1  : 3.317629885210006e-05
2 2 1B 1B  : 4.976444827815009e-05
3 3 34 3A  : 1.658814942605003e-05
3C 1 1 2  : 6.635259770420012e-05
1 4 2 B  : 4.976444827815009e-05
27 2 2 8  : 3.317629885210006e-05
38 2 8 9  : 3.317629885210006e-05
2 8 38 12  : 6.635259770420012e-05
2 A 4 6  : 1.658814942605003e-05
7 2 2 F  : 9.952889655630017e-05
8 38 6 9  : 1.658814942605003e-05
6 9 2 B  : 3.317629885210006e-05
7 5 A 12  : 1.658814942605003e-05
5 6 7 E  : 1.658814942605003e-05
1B 1B 1B 1B  : 1.658814942605003e-05
2 B 8 7  : 1.658814942605003e-05
7 2 4 21  : 6.635259770420012e-05
5 8 9 12  : 3.317629885210006e-05
9 5 2 1B  : 1.658814942605003e-05
7 6 9 5  : 1.658814942605003e-05
2 1B 1 5  : 3.317629885210006e-05
2 10 2 6  : 4.976444827815009e-05
9 12 10 2  : 3.317629885210006e-05
33 12 8 38  : 1.658814942605003e-05
32 2 2 4  : 3.317629885210006e-05
5 2 4 5  : 6.635259770420012e-05
21 1E 2 2  : 1.658814942605003e-05
1D 8 7 2  : 1.658814942605003e-05
1E 2 2 4  : 1.658814942605003e-05
12 2 4 8  : 0.00014929334483445027
4 A 6 9  : 6.635259770420012e-05
4 12 2 A  : 6.635259770420012e-05
F 10 A 2  : 3.317629885210006e-05
7 6 7 8  : 4.976444827815009e-05
9 5 2 6  : 1.658814942605003e-05
9 5 2 4  : 6.635259770420012e-05
7 8 9 5  : 1.658814942605003e-05
6 7 12 F  : 8.294074713025015e-05
A 8 9 12  : 1.658814942605003e-05
9 4 10 1  : 4.976444827815009e-05
6 27 6 7  : 3.317629885210006e-05
2 B 2 1F  : 3.317629885210006e-05
3 2 6 29  : 6.635259770420012e-05
3 15 2 2  : 4.976444827815009e-05
4 B 1 2  : 4.976444827815009e-05
4 2 F 4  : 0.0001658814942605003
15 21 9 E  : 1.658814942605003e-05
21 8 1D E  : 1.658814942605003e-05
2 5 2A 23  : 4.976444827815009e-05
15 A E 1  : 1.658814942605003e-05
2 E 4 1  : 4.976444827815009e-05
4 2 21 2  : 0.00014929334483445027
21 9 21 9  : 1.658814942605003e-05
6 48 2 2  : 1.658814942605003e-05
15 2 12 E  : 3.317629885210006e-05
12 4 2 6  : 3.317629885210006e-05
2 4 1E F  : 1.658814942605003e-05
21 3 1D 15  : 4.976444827815009e-05
3 38 21 2  : 3.317629885210006e-05
15 9 5 F  : 1.658814942605003e-05
14 5 F 10  : 1.658814942605003e-05
4 14 5 14  : 1.658814942605003e-05
2 1F 2 4  : 6.635259770420012e-05
9 2 2 5  : 3.317629885210006e-05
12 2 1 2  : 4.976444827815009e-05
15 21 9 5  : 3.317629885210006e-05
2 2 1F 2  : 3.317629885210006e-05
8 7 12 8  : 3.317629885210006e-05
12 5 12 4  : 1.658814942605003e-05
4 1B 6 7  : 3.317629885210006e-05
4 2 A 6  : 3.317629885210006e-05
5 14 8 1E  : 1.658814942605003e-05
4 6 33 1  : 1.658814942605003e-05
4 6 33 B  : 1.658814942605003e-05
21 6 29 6  : 1.658814942605003e-05
9 10 1 2  : 1.658814942605003e-05
4 F 2 5  : 1.658814942605003e-05
2 8 9 6  : 0.00013270519540840023
2 1 E 12  : 1.658814942605003e-05
4 F 2 12  : 1.658814942605003e-05
F 10 5 12  : 3.317629885210006e-05
E 2 2 1  : 1.658814942605003e-05
2 14 8 1A  : 1.658814942605003e-05
4 14 D E  : 1.658814942605003e-05
2 14 1B 2  : 3.317629885210006e-05
A 1 2 3  : 1.658814942605003e-05
6 7 2 15  : 6.635259770420012e-05
15 2 15 8  : 3.317629885210006e-05
33 8 17 F  : 1.658814942605003e-05
F 2 8 7  : 1.658814942605003e-05
2 B E 2  : 1.658814942605003e-05
5 2 10 A  : 1.658814942605003e-05
10 8 9 4  : 1.658814942605003e-05
10 2 8 7  : 6.635259770420012e-05
1 12 6 7  : 1.658814942605003e-05
2 12 1F 4  : 1.658814942605003e-05
2 6 7 5  : 3.317629885210006e-05
1F 4 2 6  : 1.658814942605003e-05
3 2 E 5  : 1.658814942605003e-05
3 2 1 E  : 1.658814942605003e-05
2 4 8 1E  : 4.976444827815009e-05
4 2 1 5  : 0.00011611704598235021
6 7 8 33  : 1.658814942605003e-05
2 A 8 33  : 4.976444827815009e-05
8 1D 2 15  : 1.658814942605003e-05
21 9 8 33  : 1.658814942605003e-05
15 2 12 1  : 1.658814942605003e-05
F 6 7 6  : 3.317629885210006e-05
33 2 2 A  : 4.976444827815009e-05
A 8 1D 2  : 1.658814942605003e-05
8 9 D 1B  : 1.658814942605003e-05
2 A 8 9  : 0.00019905779311260035
D 1B 2 F  : 1.658814942605003e-05
A 1 1 4  : 6.635259770420012e-05
12 A 2 1  : 1.658814942605003e-05
5 10 14 5  : 1.658814942605003e-05
5 5 10 14  : 1.658814942605003e-05
5 2 2 10  : 1.658814942605003e-05
10 12 2 4  : 3.317629885210006e-05
A 3 7 3  : 9.952889655630017e-05
2 4 5 4  : 4.976444827815009e-05
15 21 9 A  : 6.635259770420012e-05
1D 15 12 8  : 3.317629885210006e-05
2 12 4 A  : 4.976444827815009e-05
2 1F 4 A  : 3.317629885210006e-05
2 5 1 2  : 1.658814942605003e-05
F 2 1 12  : 3.317629885210006e-05
1 12 2 8  : 3.317629885210006e-05
8 1E 2 F  : 3.317629885210006e-05
E 5 5 5  : 1.658814942605003e-05
1B 5 5 D  : 1.658814942605003e-05
1B 1 2 2  : 3.317629885210006e-05
4 12 2 15  : 1.658814942605003e-05
1 5 1 E  : 3.317629885210006e-05
15 A 2 8  : 1.658814942605003e-05
2 3 8 D7  : 3.317629885210006e-05
2 8 1E A  : 1.658814942605003e-05
8 1E A 2  : 3.317629885210006e-05
5 A 12 6  : 1.658814942605003e-05
2 2 8 1D  : 0.00011611704598235021
23 15 A 8  : 1.658814942605003e-05
9 2 3 21  : 1.658814942605003e-05
1D 15 8 7  : 1.658814942605003e-05
2 5 4 15  : 1.658814942605003e-05
8 33 F F  : 1.658814942605003e-05
6 1E 2 12  : 1.658814942605003e-05
F 10 B A  : 3.317629885210006e-05
1F 10 B A  : 1.658814942605003e-05
B A 5 3  : 1.658814942605003e-05
9 2 1 1  : 4.976444827815009e-05
6 7 4 8  : 6.635259770420012e-05
1 2 12 6  : 4.976444827815009e-05
4 1 2 B  : 1.658814942605003e-05
12 2 12 A  : 1.658814942605003e-05
1E 6 9 15  : 1.658814942605003e-05
7 21 9 12  : 1.658814942605003e-05
6 9 6 9  : 6.635259770420012e-05
2 39 2 39  : 4.976444827815009e-05
1 4 E 4  : 3.317629885210006e-05
A 12 4 A  : 3.317629885210006e-05
8 7 12 4  : 3.317629885210006e-05
2 B 4 A  : 1.658814942605003e-05
10 2 10 10  : 1.658814942605003e-05
10 4 12 2  : 3.317629885210006e-05
10 10 6 7  : 1.658814942605003e-05
B 4 2 6  : 3.317629885210006e-05
5 A 2 F  : 1.658814942605003e-05
3 2 3 2  : 9.952889655630017e-05
1F 4 2 A  : 1.658814942605003e-05
1D 8 29 3  : 1.658814942605003e-05
2 3 2 1F  : 1.658814942605003e-05
4 A 12 6  : 1.658814942605003e-05
9 6 7 19  : 1.658814942605003e-05
1 19 1 E  : 1.658814942605003e-05
2 10 10 1  : 1.658814942605003e-05
9 12 2 A  : 3.317629885210006e-05
8 9 1B 12  : 1.658814942605003e-05
2 A 1B F  : 1.658814942605003e-05
6 7 A 2  : 1.658814942605003e-05
21 1 E 2  : 1.658814942605003e-05
2 2 12 7  : 1.658814942605003e-05
9 12 2 2  : 6.635259770420012e-05
2 E 1 14  : 1.658814942605003e-05
27 A 2 4  : 1.658814942605003e-05
6 27 2 F  : 1.658814942605003e-05
21 9 12 2  : 3.317629885210006e-05
2 B 12 4  : 3.317629885210006e-05
8 9 2 F  : 8.294074713025015e-05
B 2 8 9  : 1.658814942605003e-05
2 3 3B 12  : 3.317629885210006e-05
3 3B 12 3  : 1.658814942605003e-05
8 1D 2 1  : 1.658814942605003e-05
4 39 2 2  : 1.658814942605003e-05
4 1 4 39  : 1.658814942605003e-05
4 8 9 6  : 3.317629885210006e-05
7 2 E E  : 1.658814942605003e-05
4 2 E E  : 3.317629885210006e-05
2 2 3 6  : 3.317629885210006e-05
29 2 3 2  : 3.317629885210006e-05
9D 2 3 2  : 1.658814942605003e-05
9D C8 55 5B  : 1.658814942605003e-05
29 2 2 3  : 4.976444827815009e-05
2 9D 2 3  : 1.658814942605003e-05
F 2 A 8  : 1.658814942605003e-05
E 12 12 4  : 4.976444827815009e-05
8 27 2 8  : 1.658814942605003e-05
1 4 F 6  : 0.00013270519540840023
4 2 1 12  : 3.317629885210006e-05
9 2 2 10  : 8.294074713025015e-05
2 4 2 10  : 3.317629885210006e-05
12 4 12 2  : 1.658814942605003e-05
3 1 2 3  : 4.976444827815009e-05
4 A 12 F  : 3.317629885210006e-05
1 2 8 1D  : 1.658814942605003e-05
14 F F 10  : 3.317629885210006e-05
32 8 23 2  : 1.658814942605003e-05
6 32 8 23  : 3.317629885210006e-05
2 2 6 32  : 4.976444827815009e-05
2 F 4 7  : 1.658814942605003e-05
4 7 12 F  : 4.976444827815009e-05
12 2 A 12  : 1.658814942605003e-05
29 2 4 B  : 1.658814942605003e-05
12 10 5 10  : 1.658814942605003e-05
12 10 8 27  : 1.658814942605003e-05
4 2 5 12  : 1.658814942605003e-05
19 1A 1 1  : 1.658814942605003e-05
8 7 5 5  : 1.658814942605003e-05
14 A 1B 8  : 1.658814942605003e-05
8 27 F 10  : 6.635259770420012e-05
6 27 12 8  : 1.658814942605003e-05
7 6 9 1B  : 1.658814942605003e-05
A 14 12 2  : 1.658814942605003e-05
14 8 7 1  : 1.658814942605003e-05
4 1 12 2  : 6.635259770420012e-05
2 4 1 12  : 6.635259770420012e-05
5 21 3 57  : 1.658814942605003e-05
2 B 3 57  : 1.658814942605003e-05
7 3 7 2  : 1.658814942605003e-05
9 6 9 5  : 3.317629885210006e-05
4 34 3A 3C  : 8.294074713025015e-05
2 2 4 34  : 1.658814942605003e-05
3A 3C B 2  : 3.317629885210006e-05
E F 4 2  : 4.976444827815009e-05
12 2 A 6  : 1.658814942605003e-05
2 4 34 3A  : 0.0001658814942605003
2 2 4 1B  : 6.635259770420012e-05
2 4 1B 6  : 1.658814942605003e-05
1 2 14 10  : 3.317629885210006e-05
6 9 12 5  : 1.658814942605003e-05
2 B 12 F  : 1.658814942605003e-05
2 6 32 1  : 1.658814942605003e-05
6 32 1 1  : 1.658814942605003e-05
4 2 6 32  : 1.658814942605003e-05
9 F F 10  : 4.976444827815009e-05
8 9 5 14  : 1.658814942605003e-05
7 5 A 5  : 1.658814942605003e-05
7 6 9 6  : 4.976444827815009e-05
3 2 A 2  : 1.658814942605003e-05
2 6 27 6  : 1.658814942605003e-05
27 6 7 2  : 1.658814942605003e-05
1 4 3 2  : 1.658814942605003e-05
2 14 5 8  : 3.317629885210006e-05
1 2 3 B  : 4.976444827815009e-05
4 10 1 12  : 1.658814942605003e-05
6 29 2 10  : 1.658814942605003e-05
29 2 10 2  : 1.658814942605003e-05
8 7 1B 2  : 1.658814942605003e-05
5 12 10 5  : 1.658814942605003e-05
12 10 8 7  : 1.658814942605003e-05
9 1 12 2  : 4.976444827815009e-05
2 2 1 12  : 6.635259770420012e-05
6 9 1 12  : 6.635259770420012e-05
12 2 4 10  : 8.294074713025015e-05
5 12 10 8  : 3.317629885210006e-05
7 2 1 12  : 8.294074713025015e-05
6 33 12 8  : 3.317629885210006e-05
38 2 21 8  : 1.658814942605003e-05
7 2 1F 4  : 1.658814942605003e-05
2 2 21 4  : 1.658814942605003e-05
A 12 4 10  : 1.658814942605003e-05
4 6 9 6  : 6.635259770420012e-05
38 2 5 F  : 1.658814942605003e-05
7 2 6 9  : 0.00011611704598235021
2 19 1A 1  : 1.658814942605003e-05
27 5 4 10  : 1.658814942605003e-05
8 7 5 21  : 1.658814942605003e-05
3 17 12 10  : 1.658814942605003e-05
5 2 2 1  : 1.658814942605003e-05
8 1E 10 1  : 1.658814942605003e-05
4 2 2 9D  : 1.658814942605003e-05
8E 9D F8 55  : 1.658814942605003e-05
5B 2 9D 8E  : 1.658814942605003e-05
9D F8 55 5B  : 1.658814942605003e-05
E 53 4 2  : 1.658814942605003e-05
53 4 2 B  : 1.658814942605003e-05
7 8 7 5  : 4.976444827815009e-05
8 9 B A  : 1.658814942605003e-05
8 4B 2 3B  : 1.658814942605003e-05
12 3 3 2  : 1.658814942605003e-05
2 19 2 E  : 1.658814942605003e-05
2 A E 5  : 1.658814942605003e-05
8 33 5 F  : 1.658814942605003e-05
B 2 E 1C  : 9.952889655630017e-05
4 5 B F  : 1.658814942605003e-05
7 1 B E  : 1.658814942605003e-05
F A 1 B  : 1.658814942605003e-05
1C F 4 2  : 1.658814942605003e-05
B 1 2 3  : 6.635259770420012e-05
3 1 1 1  : 1.658814942605003e-05
5 1 E 1  : 4.976444827815009e-05
4 5 2 A  : 4.976444827815009e-05
1C E 2 4  : 1.658814942605003e-05
4 2 12 12  : 8.294074713025015e-05
5 F F 10  : 4.976444827815009e-05
2 3 23 2  : 3.317629885210006e-05
29 2 8 29  : 1.658814942605003e-05
29 2 8 33  : 1.658814942605003e-05
2 A 8 29  : 1.658814942605003e-05
23 2 2 A  : 1.658814942605003e-05
9 2 8 17  : 1.658814942605003e-05
37 6 9 3  : 1.658814942605003e-05
9 3 2 B  : 1.658814942605003e-05
A 14 A 2  : 1.658814942605003e-05
9 E 1 4  : 3.317629885210006e-05
F F 10 5  : 1.658814942605003e-05
2 2 8 27  : 8.294074713025015e-05
2 1 3 17  : 1.658814942605003e-05
2 2 5 14  : 1.658814942605003e-05
5 14 5 8  : 0.00013270519540840023
2 E 2 1  : 1.658814942605003e-05
9 1 12 4  : 1.658814942605003e-05
9 1 2 4  : 8.294074713025015e-05
F 10 6 9  : 3.317629885210006e-05
39 1 39 1  : 3.317629885210006e-05
5 4 2 1B  : 1.658814942605003e-05
7 1B 5 1  : 1.658814942605003e-05
2 4 5 1  : 3.317629885210006e-05
1 5 4 2  : 8.294074713025015e-05
A 39 1 5  : 1.658814942605003e-05
4 2 39 2  : 3.317629885210006e-05
9 39 1 39  : 1.658814942605003e-05
7 14 2 2  : 1.658814942605003e-05
39 2 39 2  : 6.635259770420012e-05
7 1 12 2  : 8.294074713025015e-05
A 2 6 32  : 1.658814942605003e-05
7 5 2 2  : 6.635259770420012e-05
2 2 2 39  : 8.294074713025015e-05
2 39 2 E  : 3.317629885210006e-05
1 39 5 2  : 1.658814942605003e-05
7 6 27 2  : 1.658814942605003e-05
6 27 8 9  : 1.658814942605003e-05
6 7 1 12  : 6.635259770420012e-05
12 2 10 1  : 4.976444827815009e-05
1C 2 12 2  : 1.658814942605003e-05
3 2 2 B  : 9.952889655630017e-05
2 3 1 E  : 3.317629885210006e-05
3 2 B 3  : 6.635259770420012e-05
7 6 7 E  : 1.658814942605003e-05
2 4 9 2  : 4.976444827815009e-05
2 6 29 2  : 0.0001658814942605003
2 B 53 2  : 1.658814942605003e-05
8C 5C 8D 23  : 1.658814942605003e-05
2 15 B 21  : 3.317629885210006e-05
2 6 38 2  : 1.658814942605003e-05
A 8 38 2  : 1.658814942605003e-05
A 2 3 2  : 0.00011611704598235021
3 9D 55 5B  : 1.658814942605003e-05
E 2 4 3  : 1.658814942605003e-05
A 2 2 B  : 0.00011611704598235021
10 1 6 9  : 1.658814942605003e-05
14 A 2 14  : 1.658814942605003e-05
21 7 1B 2  : 1.658814942605003e-05
4 1B 2 F  : 1.658814942605003e-05
7 2 F 10  : 3.317629885210006e-05
A 2 E E  : 1.658814942605003e-05
1C 8 7 1  : 1.658814942605003e-05
4 10 6 27  : 1.658814942605003e-05
7 6 7 1B  : 1.658814942605003e-05
A 14 2 2  : 1.658814942605003e-05
10 2 1F 4  : 4.976444827815009e-05
1 12 2 6  : 3.317629885210006e-05
8 56 10 1  : 1.658814942605003e-05
8 7 2 12  : 6.635259770420012e-05
9 2 21 6  : 1.658814942605003e-05
2 8 7 5  : 8.294074713025015e-05
3 2 A 6  : 1.658814942605003e-05
3 2 6 7  : 4.976444827815009e-05
3 3 2 A  : 3.317629885210006e-05
2 A 6 9  : 3.317629885210006e-05
34 3A 3C 3  : 0.00013270519540840023
4 2 34 3A  : 3.317629885210006e-05
3C 3 2 2  : 3.317629885210006e-05
2 8 1D 5  : 3.317629885210006e-05
21 3 17 3  : 8.294074713025015e-05
37 A 2 B  : 1.658814942605003e-05
7 5 8 37  : 3.317629885210006e-05
4 2 3 3  : 9.952889655630017e-05
3 F F 2  : 1.658814942605003e-05
2 2 12 5  : 3.317629885210006e-05
4 8 4B A  : 3.317629885210006e-05
4 B 8 D7  : 1.658814942605003e-05
4B A 12 2  : 1.658814942605003e-05
8 D7 A 2  : 3.317629885210006e-05
2 4 21 6  : 0.00011611704598235021
14 2 8 7  : 1.658814942605003e-05
15 2 2 8  : 9.952889655630017e-05
2 4 F 15  : 1.658814942605003e-05
9 21 8 9  : 3.317629885210006e-05
4 F 1 2  : 0.00014929334483445027
4 F 1 12  : 1.658814942605003e-05
14 2 4 10  : 1.658814942605003e-05
21 8 9 6  : 1.658814942605003e-05
7 4 10 12  : 1.658814942605003e-05
3 3 2 4  : 1.658814942605003e-05
15 12 1 2  : 4.976444827815009e-05
1 A 2 21  : 1.658814942605003e-05
38 2 4 2  : 1.658814942605003e-05
8 9 6 27  : 1.658814942605003e-05
12 8 29 2  : 4.976444827815009e-05
B 2 10 1  : 1.658814942605003e-05
4 8 9 15  : 4.976444827815009e-05
B 5 2 12  : 1.658814942605003e-05
9 E 1 1  : 3.317629885210006e-05
7 1B 2 4  : 1.658814942605003e-05
1B 1B 6 9  : 1.658814942605003e-05
9 1B 8 7  : 1.658814942605003e-05
E 4 12 F  : 8.294074713025015e-05
2 1B 2 4  : 0.00011611704598235021
B 4 6 9  : 1.658814942605003e-05
5 8 9 15  : 1.658814942605003e-05
8 9 5 8  : 3.317629885210006e-05
4 2 A E  : 3.317629885210006e-05
2 2 1B 12  : 1.658814942605003e-05
6 9 4 12  : 1.658814942605003e-05
A A 2 12  : 1.658814942605003e-05
1 4 1 5  : 1.658814942605003e-05
10 12 F 10  : 6.635259770420012e-05
1 4 8 9  : 4.976444827815009e-05
1 4 1B F  : 1.658814942605003e-05
2 6 27 2  : 6.635259770420012e-05
21 9 2 8  : 3.317629885210006e-05
A 5 12 2  : 1.658814942605003e-05
1D 2 8 9  : 1.658814942605003e-05
1 4 4 10  : 1.658814942605003e-05
2 3 4 2  : 3.317629885210006e-05
1D 6 7 1  : 1.658814942605003e-05
8 9 1 2  : 4.976444827815009e-05
21 3 17 21  : 1.658814942605003e-05
3 17 A B  : 1.658814942605003e-05
3 17 21 3  : 3.317629885210006e-05
E 1 4 E  : 4.976444827815009e-05
4 2 4 8  : 0.00018246964368655034
